le,operation,statusCode,min,max,avg,sum,last,integral
316.228,CreateAccessKey,OK,0,0,0,0,0,0
316.228,CreateApiKey,OK,0,0,0,0,0,0
316.228,CreateExternalGroup,OK,0,0,0,0,0,0
316.228,CreateFederatedCredential,OK,0,0,0,0,0,0
316.228,CreateFederation,OK,0,0,0,0,0,0
316.228,CreateGroup,OK,0,0,0,0,0,0
316.228,CreateKey,OK,0,0,0,0,0,0
316.228,CreateMicroservice,OK,0,0,0,0,0,0
316.228,CreateOAuthClient,OK,0,0,0,0,0,0
316.228,CreateOAuthClientSecret,OK,0,0,0,0,0,0
316.228,CreateOsLoginProfile,OK,NaN,NaN,NaN,0,NaN,0
316.228,CreateServiceAccount,OK,0,0,0,0,0,0
316.228,CreateSubjectContainer,OK,0,0,0,0,0,0
316.228,CreateSystemFolder,FAILED_PRECONDITION,0,0,0,0,0,0
316.228,CreateSystemFolder,OK,0,0,0,0,0,0
464.159,ChangeTopLevelResource,FAILED_PRECONDITION,0,0,0,0,0,0
464.159,ChangeTopLevelResource,OK,0,0,0,0,0,0
464.159,ConvertAllToBasicGroups,OK,0,0,0,0,0,0
464.159,ConvertToBasicGroup,OK,0,0,0,0,0,0
464.159,ConvertToExternalGroup,OK,0,0,0,0,0,0
464.159,CreateAccessKey,OK,0,0,0,0,0,0
464.159,CreateApiKey,OK,0,0,0,0,0,0
464.159,CreateExternalGroup,OK,0,0,0,0,0,0
464.159,CreateFederatedCredential,OK,0,0,0,0,0,0
464.159,CreateFederation,OK,0,0,0,0,0,0
464.159,CreateGroup,OK,0,0,0,0,0,0
464.159,CreateKey,OK,0,0,0,0,0,0
464.159,CreateMicroservice,OK,0,0,0,0,0,0
464.159,CreateOAuthClient,OK,0,0,0,0,0,0
464.159,CreateOAuthClientSecret,OK,0,0,0,0,0,0
464.159,CreateOsLoginProfile,OK,NaN,NaN,NaN,0,NaN,0
464.159,CreateServiceAccount,OK,0,0,0,0,0,0
464.159,CreateSubjectContainer,OK,0,0,0,0,0,0
464.159,CreateSystemFolder,FAILED_PRECONDITION,0,0,0,0,0,0
464.159,CreateSystemFolder,OK,0,0,0,0,0,0
681.292,ChangeTopLevelResource,FAILED_PRECONDITION,0,0,0,0,0,0
681.292,ChangeTopLevelResource,OK,0,0,0,0,0,0
681.292,ConvertAllToBasicGroups,OK,0,0,0,0,0,0
681.292,ConvertToBasicGroup,OK,0,0,0,0,0,0
681.292,ConvertToExternalGroup,OK,0,0,0,0,0,0
681.292,CreateAccessKey,OK,0,0,0,0,0,0
681.292,CreateApiKey,OK,0,0,0,0,0,0
681.292,CreateExternalGroup,OK,0,0,0,0,0,0
681.292,CreateFederatedCredential,OK,0,0,0,0,0,0
681.292,CreateFederation,OK,0,0,0,0,0,0
681.292,CreateGroup,OK,0,0,0,0,0,0
681.292,CreateKey,OK,0,0,0,0,0,0
681.292,CreateMicroservice,OK,0,0,0,0,0,0
681.292,CreateOAuthClient,OK,0,0,0,0,0,0
681.292,CreateOAuthClientSecret,OK,0,0,0,0,0,0
681.292,CreateOsLoginProfile,OK,NaN,NaN,NaN,0,NaN,0
681.292,CreateServiceAccount,OK,0,0,0,0,0,0
681.292,CreateSubjectContainer,OK,0,0,0,0,0,0
681.292,CreateSystemFolder,FAILED_PRECONDITION,0,0,0,0,0,0
681.292,CreateSystemFolder,OK,0,0,0,0,0,0
1000.0,ChangeTopLevelResource,FAILED_PRECONDITION,0,0,0,0,0,0
1000.0,ChangeTopLevelResource,OK,0,0,0,0,0,0
1000.0,ConvertAllToBasicGroups,OK,0,0,0,0,0,0
1000.0,ConvertToBasicGroup,OK,0,0,0,0,0,0
1000.0,ConvertToExternalGroup,OK,0,0,0,0,0,0
1000.0,CreateAccessKey,OK,0,0,0,0,0,0
1000.0,CreateApiKey,OK,0,0,0,0,0,0
1000.0,CreateExternalGroup,OK,0,0,0,0,0,0
1000.0,CreateFederatedCredential,OK,0,0,0,0,0,0
1000.0,CreateFederation,OK,0,0,0,0,0,0
1000.0,CreateGroup,OK,0,0,0,0,0,0
1000.0,CreateKey,OK,0,0,0,0,0,0
1000.0,CreateMicroservice,OK,0,0,0,0,0,0
1000.0,CreateOAuthClient,OK,0,0,0,0,0,0
1000.0,CreateOAuthClientSecret,OK,0,0,0,0,0,0
1000.0,CreateOsLoginProfile,OK,NaN,NaN,NaN,0,NaN,0
1000.0,CreateServiceAccount,OK,0,0,0,0,0,0
1000.0,CreateSubjectContainer,OK,0,0,0,0,0,0
1000.0,CreateSystemFolder,FAILED_PRECONDITION,0,0,0,0,0,0
1000.0,CreateSystemFolder,OK,0,0,0,0,0,0
1467.799,ChangeTopLevelResource,FAILED_PRECONDITION,0,0,0,0,0,0
1467.799,ChangeTopLevelResource,OK,0,0,0,0,0,0
1467.799,ConvertAllToBasicGroups,OK,0,0,0,0,0,0
1467.799,ConvertToBasicGroup,OK,0,0,0,0,0,0
1467.799,ConvertToExternalGroup,OK,0,0,0,0,0,0
1467.799,CreateAccessKey,OK,0,0,0,0,0,0
1467.799,CreateApiKey,OK,0,0,0,0,0,0
1467.799,CreateExternalGroup,OK,0,0,0,0,0,0
1467.799,CreateFederatedCredential,OK,0,0,0,0,0,0
1467.799,CreateFederation,OK,0,0,0,0,0,0
1467.799,CreateGroup,OK,0,0,0,0,0,0
1467.799,CreateKey,OK,0,0,0,0,0,0
1467.799,CreateMicroservice,OK,0,0,0,0,0,0
1467.799,CreateOAuthClient,OK,0,0,0,0,0,0
1467.799,CreateOAuthClientSecret,OK,0,0,0,0,0,0
1467.799,CreateOsLoginProfile,OK,NaN,NaN,NaN,0,NaN,0
1467.799,CreateServiceAccount,OK,0,0,0,0,0,0
1467.799,CreateSubjectContainer,OK,0,0,0,0,0,0
1467.799,CreateSystemFolder,FAILED_PRECONDITION,0,0,0,0,0,0
1467.799,CreateSystemFolder,OK,0,0,0,0,0,0
2154.435,ChangeTopLevelResource,FAILED_PRECONDITION,0,0,0,0,0,0
2154.435,ChangeTopLevelResource,OK,0,0,0,0,0,0
2154.435,ConvertAllToBasicGroups,OK,0,0,0,0,0,0
2154.435,ConvertToBasicGroup,OK,0,0,0,0,0,0
2154.435,ConvertToExternalGroup,OK,0,0,0,0,0,0
2154.435,CreateAccessKey,OK,0,0,0,0,0,0
2154.435,CreateApiKey,OK,0,0,0,0,0,0
2154.435,CreateExternalGroup,OK,0,0,0,0,0,0
2154.435,CreateFederatedCredential,OK,0,0,0,0,0,0
2154.435,CreateFederation,OK,0,0,0,0,0,0
2154.435,CreateGroup,OK,0,0,0,0,0,0
2154.435,CreateKey,OK,0,0,0,0,0,0
2154.435,CreateMicroservice,OK,0,0,0,0,0,0
2154.435,CreateOAuthClient,OK,0,0,0,0,0,0
2154.435,CreateOAuthClientSecret,OK,0,0,0,0,0,0
2154.435,CreateOsLoginProfile,OK,NaN,NaN,NaN,0,NaN,0
2154.435,CreateServiceAccount,OK,0,0,0,0,0,0
2154.435,CreateSubjectContainer,OK,0,0,0,0,0,0
2154.435,CreateSystemFolder,FAILED_PRECONDITION,0,0,0,0,0,0
2154.435,CreateSystemFolder,OK,0,0,0,0,0,0
3162.278,ChangeTopLevelResource,FAILED_PRECONDITION,0,0,0,0,0,0
3162.278,ChangeTopLevelResource,OK,0,0,0,0,0,0
3162.278,ConvertAllToBasicGroups,OK,0,0,0,0,0,0
3162.278,ConvertToBasicGroup,OK,0,0,0,0,0,0
3162.278,ConvertToExternalGroup,OK,0,0,0,0,0,0
3162.278,CreateAccessKey,OK,0,0,0,0,0,0
3162.278,CreateApiKey,OK,0,0,0,0,0,0
3162.278,CreateExternalGroup,OK,0,0,0,0,0,0
3162.278,CreateFederatedCredential,OK,0,0,0,0,0,0
3162.278,CreateFederation,OK,0,0,0,0,0,0
3162.278,CreateGroup,OK,0,0,0,0,0,0
3162.278,CreateKey,OK,0,0,0,0,0,0
3162.278,CreateMicroservice,OK,0,0,0,0,0,0
3162.278,CreateOAuthClient,OK,0,0,0,0,0,0
3162.278,CreateOAuthClientSecret,OK,0,0,0,0,0,0
3162.278,CreateOsLoginProfile,OK,NaN,NaN,NaN,0,NaN,0
3162.278,CreateServiceAccount,OK,0,0,0,0,0,0
3162.278,CreateSubjectContainer,OK,0,0,0,0,0,0
3162.278,CreateSystemFolder,FAILED_PRECONDITION,0,0,0,0,0,0
3162.278,CreateSystemFolder,OK,0,0,0,0,0,0
4641.589,ChangeTopLevelResource,FAILED_PRECONDITION,0,0,0,0,0,0
4641.589,ChangeTopLevelResource,OK,0,0,0,0,0,0
4641.589,ConvertAllToBasicGroups,OK,0,0,0,0,0,0
4641.589,ConvertToBasicGroup,OK,0,0,0,0,0,0
4641.589,ConvertToExternalGroup,OK,0,0,0,0,0,0
4641.589,CreateAccessKey,OK,0,0,0,0,0,0
4641.589,CreateApiKey,OK,0,0,0,0,0,0
4641.589,CreateExternalGroup,OK,0,0,0,0,0,0
4641.589,CreateFederatedCredential,OK,0,0,0,0,0,0
4641.589,CreateFederation,OK,0,0,0,0,0,0
4641.589,CreateGroup,OK,0,0,0,0,0,0
4641.589,CreateKey,OK,0,0,0,0,0,0
4641.589,CreateMicroservice,OK,0,0,0,0,0,0
4641.589,CreateOAuthClient,OK,0,0,0,0,0,0
4641.589,CreateOAuthClientSecret,OK,0,0,0,0,0,0
4641.589,CreateOsLoginProfile,OK,NaN,NaN,NaN,0,NaN,0
4641.589,CreateServiceAccount,OK,0,0,0,0,0,0
4641.589,CreateSubjectContainer,OK,0,0,0,0,0,0
4641.589,CreateSystemFolder,FAILED_PRECONDITION,0,0,0,0,0,0
4641.589,CreateSystemFolder,OK,0,0,0,0,0,0
6812.921,ChangeTopLevelResource,FAILED_PRECONDITION,0,0,0,0,0,0
6812.921,ChangeTopLevelResource,OK,0,0,0,0,0,0
6812.921,ConvertAllToBasicGroups,OK,0,0,0,0,0,0
6812.921,ConvertToBasicGroup,OK,0,0,0,0,0,0
6812.921,ConvertToExternalGroup,OK,0,0,0,0,0,0
6812.921,CreateAccessKey,OK,0,0,0,0,0,0
6812.921,CreateApiKey,OK,0,0,0,0,0,0
6812.921,CreateExternalGroup,OK,0,0,0,0,0,0
6812.921,CreateFederatedCredential,OK,0,0,0,0,0,0
6812.921,CreateFederation,OK,0,0,0,0,0,0
6812.921,CreateGroup,OK,0,0,0,0,0,0
6812.921,CreateKey,OK,0,0,0,0,0,0
6812.921,CreateMicroservice,OK,0,0,0,0,0,0
6812.921,CreateOAuthClient,OK,0,0,0,0,0,0
6812.921,CreateOAuthClientSecret,OK,0,0,0,0,0,0
6812.921,CreateOsLoginProfile,OK,NaN,NaN,NaN,0,NaN,0
6812.921,CreateServiceAccount,OK,0,0,0,0,0,0
6812.921,CreateSubjectContainer,OK,0,0,0,0,0,0
6812.921,CreateSystemFolder,FAILED_PRECONDITION,0,0,0,0,0,0
6812.921,CreateSystemFolder,OK,0,0,0,0,0,0
10000.0,ChangeTopLevelResource,FAILED_PRECONDITION,0,0,0,0,0,0
10000.0,ChangeTopLevelResource,OK,0,0,0,0,0,0
10000.0,ConvertAllToBasicGroups,OK,0,0,0,0,0,0
10000.0,ConvertToBasicGroup,OK,0,0,0,0,0,0
10000.0,ConvertToExternalGroup,OK,0,0,0,0,0,0
10000.0,CreateAccessKey,OK,0,0,0,0,0,0
10000.0,CreateApiKey,OK,0,0,0,0,0,0
10000.0,CreateExternalGroup,OK,0,0,0,0,0,0
10000.0,CreateFederatedCredential,OK,0,0,0,0,0,0
10000.0,CreateFederation,OK,0,0,0,0,0,0
10000.0,CreateGroup,OK,0,0,0,0,0,0
10000.0,CreateKey,OK,0,0,0,0,0,0
10000.0,CreateMicroservice,OK,0,0,0,0,0,0
10000.0,CreateOAuthClient,OK,0,0,0,0,0,0
10000.0,CreateOAuthClientSecret,OK,0,0,0,0,0,0
10000.0,CreateOsLoginProfile,OK,NaN,NaN,NaN,0,NaN,0
10000.0,CreateServiceAccount,OK,0,0,0,0,0,0
10000.0,CreateSubjectContainer,OK,0,0,0,0,0,0
10000.0,CreateSystemFolder,FAILED_PRECONDITION,0,0,0,0,0,0
10000.0,CreateSystemFolder,OK,0,0,0,0,0,0
inf,ChangeTopLevelResource,FAILED_PRECONDITION,0,0,0,0,0,0
inf,ChangeTopLevelResource,OK,0,0,0,0,0,0
inf,ConvertAllToBasicGroups,OK,0,0,0,0,0,0
inf,ConvertToBasicGroup,OK,0,0,0,0,0,0
inf,ConvertToExternalGroup,OK,0,0,0,0,0,0
inf,CreateAccessKey,OK,0,0,0,0,0,0
inf,CreateApiKey,OK,0,0,0,0,0,0
inf,CreateExternalGroup,OK,0,0,0,0,0,0
inf,CreateFederatedCredential,OK,0,0,0,0,0,0
inf,CreateFederation,OK,0,0,0,0,0,0
inf,CreateGroup,OK,0,0,0,0,0,0
inf,CreateKey,OK,0,0,0,0,0,0
inf,CreateMicroservice,OK,0,0,0,0,0,0
inf,CreateOAuthClient,OK,0,0,0,0,0,0
inf,CreateOAuthClientSecret,OK,0,0,0,0,0,0
inf,CreateOsLoginProfile,OK,NaN,NaN,NaN,0,NaN,0
inf,CreateServiceAccount,OK,0,0,0,0,0,0
inf,CreateSubjectContainer,OK,0,0,0,0,0,0
inf,CreateSystemFolder,FAILED_PRECONDITION,0,0,0,0,0,0
inf,CreateSystemFolder,OK,0,0,0,0,0,0
0.1,AddResourceMembers,OK,93.72171717171717,28194.594594594593,13272.81293015733,6623133.652148508,28194.594594594593,22895849039.501118
0.1,AddRestrictionIfAbsent,OK,15.144949494949493,6665.7027027027025,3060.4311841341723,1527155.160882952,6665.7027027027025,5279323035.081962
0.1,AddUserAccounts,OK,0,0,0,0,0,0
0.1,DelegationKey,OK,44.49191919191919,7486.648648648648,3792.4205936057524,1892417.8762092704,7486.648648648648,6541934789.490803
0.1,DeleteAccessKey,OK,0,0,0,0,0,0
0.1,DeleteApiKey,OK,0,0,0,0,0,0
0.1,DeleteByCloud,OK,0.049999999999999996,201,127.64439571784261,63694.55346320346,201,220191898.4722944
0.1,DeleteByTopLevelResource,FAILED_PRECONDITION,0,5,2.0240103994101477,979.6210333145116,5,3386549.9121682667
0.1,DeleteByTopLevelResource,OK,2.7308080808080812,5850,3686.0411743703726,1839334.546010816,5850,6358570085.155855
0.1,DeleteFederatedCredential,OK,0,0,0,0,0,0
0.1,DeleteFederation,OK,0,0,0,0,0,0
0.1,DeleteFolderResources,OK,0,224,186.97868841421334,22998.37867494824,224,79505395.07929607
0.1,DeleteGroup,OK,0,0,0,0,0,0
0.1,DeleteKey,INTERNAL,0,0,NaN,0,0,0
0.1,DeleteKey,OK,0,0,0,0,0,0
0.1,DeleteOAuthClient,OK,0,0,0,0,0,0
0.1,DeleteOAuthClientSecret,OK,14.656565656565657,7821.540540540541,3954.1236275198316,1973107.690132396,7821.540540540541,6820982617.040214
0.1,DeleteOsLoginProfile,OK,NaN,NaN,NaN,0,NaN,0
0.1,DeleteService,OK,20.307692307692307,15169,8638.08731520701,4310405.570288299,15169,14901001852.794338
0.1,DeleteServiceAccount,OK,0,0,0,0,0,0
0.1,DeleteSubjectContainer,OK,44.98131313131313,23515.567567567567,11875.65884109649,5925953.7617071485,23515.567567567567,20485866653.82209
0.1,DeleteSystemFolder,OK,0,38,25.926253538608094,12755.716740995182,38,44096512.77362035
0.1,DeleteUserAccount,OK,0,0,0,0,0,0
0.1,EnableService,OK,0,8,6.217812969343582,3046.728354978355,8,10532539.923160173
0.1,EnsureServicesEnabled,FAILED_PRECONDITION,0,0,0,0,0,0
0.1,EnsureServicesEnabled,OK,549.7323232323232,118262.08108108108,55321.418238713995,27605387.701118283,118262.08108108108,95429924858.12445
0.1,RemoveAllRestrictions,OK,2.3833333333333333,1284,685.7519949601814,342190.2454851305,1284,1182943439.4587636
0.1,RemoveResourceMembers,OK,70.51363636363637,35695.48648648649,17966.793468602234,8965429.940832514,35695.48648648649,30993247539.817093
0.1,RemoveRestrictionIfPresent,OK,11.037373737373738,1723.837837837838,888.7429238390581,443482.71899569,1723.837837837838,1533081603.3670888
0.1,RevokeDelegation,OK,0,0,0,0,0,0
0.1,RevokeRefreshToken,OK,0,0,0,0,0,0
0.1,SetAccessBindings,FAILED_PRECONDITION,0.9910714285714286,26519,10776.809419799505,5377627.900479953,26519,18590456225.82528
0.1,SetAccessBindings,OK,0,0,0,0,0,0
0.1,SetServiceAccountAccessBindings,OK,0,0,0,0,0,0
0.1,SetupDelegation,OK,0,0,0,0,0,0
0.1,UNKNOWN,FAILED_PRECONDITION,0,13,10.209818580542265,5043.650378787879,13,17435899.359469697
0.1,UNKNOWN,OK,666.0757575757575,144153.94594594595,72234.11195829701,36044821.86719021,144153.94594594595,124604646570.98259
0.1,UpdateAccessBindings,FAILED_PRECONDITION,156.25454545454545,59709,29489.45953048767,14715240.305713348,59709,50870045564.8874
0.1,UpdateAccessBindings,OK,29.44949494949495,16432.72972972973,8103.027310014307,4043410.627697139,16432.72972972973,13977968733.04497
0.1,UpdateAccessKey,OK,8.94949494949495,3944.810810810811,1981.024777740872,988531.3640926951,3944.810810810811,3417321987.264406
0.1,UpdateApiKey,OK,7.990404040404041,3919.4594594594596,1971.0097851963128,983533.8828129601,3919.4594594594596,3400049010.0576367
0.1,UpdateFederation,OK,0,2,1.9987651523733998,387.7604395604396,2,1340487.8395604396
0.1,UpdateGizmoAccessBindings,OK,0,0,0,0,0,0
0.1,UpdateGroup,OK,0,0,0,0,0,0
0.1,UpdateGroupAccessBindings,FAILED_PRECONDITION,0,0,0,0,0,0
0.1,UpdateGroupAccessBindings,OK,0,0,0,0,0,0
0.1,UpdateGroupMembers,OK,0,0,0,0,0,0
0.1,UpdateGroupReferences,OK,0,15,10.597062869677346,4980.619548748353,15,17218001.780023057
0.1,UpdateKey,OK,0,431,227.5374692086096,113313.65966588758,431,391725321.4649735
0.1,UpdateOAuthClient,OK,7.302020202020202,3804.5135135135133,1914.0103087345185,955091.1440585247,3804.5135135135133,3301724841.9264836
0.1,UpdateOsLoginProfile,OK,0,3,1.8449731057991925,553.4919317397578,3,1913421.6080243427
0.1,UpdateOsLoginSettings,OK,0,8,5.104182765763648,2256.0487824675324,8,7799160.640990259
0.1,UpdateQuotaLimit,OK,0,6,3.7411770341230923,901.6236652236653,6,3116913.0106782108
0.1,UpdateRootAccessBindings,OK,0,0,0,0,0,0
0.1,UpdateServiceAccount,OK,0,0,0,0,0,0
0.1,UpdateServiceAccountAccessBindings,FAILED_PRECONDITION,0,2,0.981264982482021,483.76363636363635,2,1672370.8909090909
0.1,UpdateServiceAccountAccessBindings,OK,0,0,0,0,0,0
0.1,UpdateServiceAccountReferences,OK,1283.4454545454546,317636.0540540541,167350.4151273768,83507857.14856102,317636.0540540541,288682225291.63904
0.1,UpdateServiceReferences,OK,13.02727272727273,5142,2612.874382587876,1303824.31691135,5142,4507275628.280717
0.1,UpdateSubjectContainer,OK,7.675252525252525,3764,1883.9828876523122,940107.4609385038,3764,3249924959.1164317
0.1,UpdateSubjectLastIdProof,OK,1473.6818181818182,192455.8108108108,102819.3341918555,51306847.761735894,192455.8108108108,177362678194.27557
0.147,AddResourceMembers,OK,31.077272727272728,9443.135135135135,4608.088845737754,2299436.3340231394,9443.135135135135,7949043972.586178
0.147,AddRestrictionIfAbsent,OK,0,0,0,0,0,0
0.147,AddUserAccounts,OK,0,0,0,0,0,0
0.147,DelegationKey,OK,0,0,0,0,0,0
0.147,DeleteAccessKey,OK,0,0,0,0,0,0
0.147,DeleteApiKey,OK,0,0,0,0,0,0
0.147,DeleteByCloud,OK,0.44166666666666665,184,109.9121755415593,54846.175595238084,184,189601702.1910714
0.147,DeleteByTopLevelResource,FAILED_PRECONDITION,0,10,5.574715894507936,2698.162492941841,10,9327547.738099944
0.147,DeleteByTopLevelResource,OK,11.645959595959596,7667.8378378378375,3350.0170853093355,1671658.5255693584,7667.8378378378375,5778883262.81095
0.147,DeleteFederatedCredential,OK,0,0,0,0,0,0
0.147,DeleteFederation,OK,0,0,0,0,0,0
0.147,DeleteFolderResources,OK,0,992.2432432432432,475.9558659636071,58542.571513523675,992.2432432432432,202381669.72225142
0.147,DeleteGroup,OK,0,0,0,0,0,0
0.147,DeleteKey,INTERNAL,0,0,NaN,0,0,0
0.147,DeleteKey,OK,0,0,0,0,0,0
0.147,DeleteOAuthClient,OK,0,0,0,0,0,0
0.147,DeleteOAuthClientSecret,OK,0,0,0,0,0,0
0.147,DeleteOsLoginProfile,OK,NaN,NaN,NaN,0,NaN,0
0.147,DeleteService,OK,0,0,0,0,0,0
0.147,DeleteServiceAccount,OK,0,0,0,0,0,0
0.147,DeleteSubjectContainer,OK,0,0,0,0,0,0
0.147,DeleteSystemFolder,OK,0,0,0,0,0,0
0.147,DeleteUserAccount,OK,0,0,0,0,0,0
0.147,EnableService,OK,0,0,0,0,0,0
0.147,EnsureServicesEnabled,FAILED_PRECONDITION,0,0,0,0,0,0
0.147,EnsureServicesEnabled,OK,0,0,0,0,0,0
0.147,RemoveAllRestrictions,OK,0,0,0,0,0,0
0.147,RemoveResourceMembers,OK,0,597,310.4404864133499,154909.8027202616,597,535523188.0039442
0.147,RemoveRestrictionIfPresent,OK,0,0,0,0,0,0
0.147,RevokeDelegation,OK,0,0,0,0,0,0
0.147,RevokeRefreshToken,OK,0,0,0,0,0,0
0.147,SetAccessBindings,FAILED_PRECONDITION,0,67927,26384.175247464624,13165703.448484847,67927,45513836821.41212
0.147,SetAccessBindings,OK,0,0,0,0,0,0
0.147,SetServiceAccountAccessBindings,OK,0,0,0,0,0,0
0.147,SetupDelegation,OK,0,0,0,0,0,0
0.147,UNKNOWN,FAILED_PRECONDITION,0,0,0,0,0,0
0.147,UNKNOWN,OK,0,0,0,0,0,0
0.147,UpdateAccessBindings,FAILED_PRECONDITION,0.18181818181818182,31,18.100997190126538,9032.397597873143,31,31224369.950392906
0.147,UpdateAccessBindings,OK,0,0,0,0,0,0
0.147,UpdateAccessKey,OK,0,0,0,0,0,0
0.147,UpdateApiKey,OK,0,0,0,0,0,0
0.147,UpdateFederation,OK,0,0,0,0,0,0
0.147,UpdateGizmoAccessBindings,OK,0,0,0,0,0,0
0.147,UpdateGroup,OK,0,0,0,0,0,0
0.147,UpdateGroupAccessBindings,FAILED_PRECONDITION,0,0,0,0,0,0
0.147,UpdateGroupAccessBindings,OK,0,0,0,0,0,0
0.147,UpdateGroupMembers,OK,0,8,5.4108337887897004,2700.0060606060606,8,9333920.951515151
0.147,UpdateGroupReferences,OK,0,0,0,0,0,0
0.147,UpdateKey,OK,0,0,0,0,0,0
0.147,UpdateOAuthClient,OK,0,0,0,0,0,0
0.147,UpdateOsLoginProfile,OK,0,0,0,0,0,0
0.147,UpdateOsLoginSettings,OK,0,0,0,0,0,0
0.147,UpdateQuotaLimit,OK,0,0,0,0,0,0
0.147,UpdateRootAccessBindings,OK,0,0,0,0,0,0
0.147,UpdateServiceAccount,OK,0,0,0,0,0,0
0.147,UpdateServiceAccountAccessBindings,FAILED_PRECONDITION,0,5,1.8401546552926744,907.1962450592885,5,3136177.4191699605
0.147,UpdateServiceAccountAccessBindings,OK,0,0,0,0,0,0
0.147,UpdateServiceAccountReferences,OK,0,1,0.623200947349244,310.97727272727275,1,1075048.4318181819
0.147,UpdateServiceReferences,OK,0,0,0,0,0,0
0.147,UpdateSubjectContainer,OK,0,0,0,0,0,0
0.147,UpdateSubjectLastIdProof,OK,0,0,0,0,0,0
0.215,AddResourceMembers,OK,11.081818181818182,4363,2194.2212532234066,1094916.4053584798,4363,3785087703.478814
0.215,AddRestrictionIfAbsent,OK,0,0,0,0,0,0
0.215,AddUserAccounts,OK,0,0,0,0,0,0
0.215,DelegationKey,OK,0,0,0,0,0,0
0.215,DeleteAccessKey,OK,0,0,0,0,0,0
0.215,DeleteApiKey,OK,0,0,0,0,0,0
0.215,DeleteByCloud,OK,0,137,69.35095783794202,34606.12796113307,137,119633384.36163701
0.215,DeleteByTopLevelResource,FAILED_PRECONDITION,0,6,5.09568467287992,2466.3113816738814,6,8526038.446446609
0.215,DeleteByTopLevelResource,OK,17.42676767676768,10875.18918918919,5396.575798466931,2692891.3234349983,10875.18918918919,9309265060.778929
0.215,DeleteFederatedCredential,OK,0,0,0,0,0,0
0.215,DeleteFederation,OK,0,0,0,0,0,0
0.215,DeleteFolderResources,OK,0,1105.7837837837837,532.8908147422462,65545.57021329629,1105.7837837837837,226591036.22736526
0.215,DeleteGroup,OK,0,0,0,0,0,0
0.215,DeleteKey,INTERNAL,0,0,NaN,0,0,0
0.215,DeleteKey,OK,0,0,0,0,0,0
0.215,DeleteOAuthClient,OK,0,0,0,0,0,0
0.215,DeleteOAuthClientSecret,OK,0,0,0,0,0,0
0.215,DeleteOsLoginProfile,OK,NaN,NaN,NaN,0,NaN,0
0.215,DeleteService,OK,0,0,0,0,0,0
0.215,DeleteServiceAccount,OK,0,0,0,0,0,0
0.215,DeleteSubjectContainer,OK,0,0,0,0,0,0
0.215,DeleteSystemFolder,OK,0,0,0,0,0,0
0.215,DeleteUserAccount,OK,0,200,95.79609379213912,47802.25080227742,200,165252381.0234731
0.215,EnableService,OK,0,0,0,0,0,0
0.215,EnsureServicesEnabled,FAILED_PRECONDITION,0,0,0,0,0,0
0.215,EnsureServicesEnabled,OK,0,0,0,0,0,0
0.215,RemoveAllRestrictions,OK,0,0,0,0,0,0
0.215,RemoveResourceMembers,OK,1,255,125.99063585292171,62869.32729060794,255,217335807.4436316
0.215,RemoveRestrictionIfPresent,OK,0,0,0,0,0,0
0.215,RevokeDelegation,OK,0,6,4.620735410214368,2305.7469696969697,6,7970967.274242424
0.215,RevokeRefreshToken,OK,0,0,0,0,0,0
0.215,SetAccessBindings,FAILED_PRECONDITION,0,72052,29573.558406965443,14757205.645075757,72052,51015659915.02689
0.215,SetAccessBindings,OK,0,0,0,0,0,0
0.215,SetServiceAccountAccessBindings,OK,0,0,0,0,0,0
0.215,SetupDelegation,OK,0,0,0,0,0,0
0.215,UNKNOWN,FAILED_PRECONDITION,0,0,0,0,0,0
0.215,UNKNOWN,OK,0,0,0,0,0,0
0.215,UpdateAccessBindings,FAILED_PRECONDITION,0,39,21.09051521544878,10524.16709250894,39,36382045.6388034
0.215,UpdateAccessBindings,OK,0,0,0,0,0,0
0.215,UpdateAccessKey,OK,0,0,0,0,0,0
0.215,UpdateApiKey,OK,0,0,0,0,0,0
0.215,UpdateFederation,OK,0,0,0,0,0,0
0.215,UpdateGizmoAccessBindings,OK,0,0,0,0,0,0
0.215,UpdateGroup,OK,0,0,0,0,0,0
0.215,UpdateGroupAccessBindings,FAILED_PRECONDITION,0,1,0.9915697674418604,298.4625,1,1031784.8625
0.215,UpdateGroupAccessBindings,OK,0,0,0,0,0,0
0.215,UpdateGroupMembers,OK,0.18181818181818182,1876,1072.6760218093928,535265.334882887,1876,1850411634.1446853
0.215,UpdateGroupReferences,OK,0,0,0,0,0,0
0.215,UpdateKey,OK,0,0,0,0,0,0
0.215,UpdateOAuthClient,OK,0,0,0,0,0,0
0.215,UpdateOsLoginProfile,OK,0,0,0,0,0,0
0.215,UpdateOsLoginSettings,OK,0,0,0,0,0,0
0.215,UpdateQuotaLimit,OK,0,0,0,0,0,0
0.215,UpdateRootAccessBindings,OK,0,0,0,0,0,0
0.215,UpdateServiceAccount,OK,0,0,0,0,0,0
0.215,UpdateServiceAccountAccessBindings,FAILED_PRECONDITION,0,6,3.8409739648892134,1893.6001646903821,6,6546175.769334651
0.215,UpdateServiceAccountAccessBindings,OK,0,0,0,0,0,0
0.215,UpdateServiceAccountReferences,OK,0,0,0,0,0,0
0.215,UpdateServiceReferences,OK,0,0,0,0,0,0
0.215,UpdateSubjectContainer,OK,0,0,0,0,0,0
